0.9321801838866585	3
0.9445417847754429	2
0.9298232769586838	1
0.9527358260279917	3
0.9442064766545125	2
0.9481139554071266	3
0.9419408092625818	2
0.944535729337874	3
0.9411971237012124	2
0.9470084951716111	6
0.9438763106858737	2
0.9532579268873949	3
0.9432210628965209	6
0.9529014624401896	3
0.9523633438605463	4
0.9442311022601427	2
0.9446526450344779	2
0.9464196231593277	5
0.9438572868105989	2
0.9394900720333916	3
0.9423276262099984	2
0.9529391916732096	3
0.9425404672549906	4
0.9447749673601095	2
0.9385357270810695	3
0.9442733816671107	4
0.9417703059616955	2
0.9328153622457463	3
0.9430519339260104	2
0.942122110443611	2
0.9431461910973454	2
0.9434531117095709	2
0.9326395004350916	5
0.952702833980571	3
0.9515833074700647	3
0.9530394330162419	3
0.9447006446616742	2
0.94600679465146	2
0.943565792813801	3
0.9532503545654752	3
0.9460780681808987	3
0.9441991064022899	2
0.9428365307618237	2
0.9378516758419753	3
0.9436523475414784	2
0.942148698103714	3
0.9435392752921758	3
0.9426481584059637	2
0.9422175944206344	2
0.9442723867170235	2
0.9460253249422621	2
0.934486911656069	1
0.9299660346197667	1
0.8852000578509474	9
0.9456093834053864	5
0.9491762099162256	4
0.9212958210081671	14
0.9048776524188099	16
0.953469344577479	3
0.9423825566063905	2
0.9279782078340651	1
0.9289194423239696	1
0.954199997297138	3
0.9425667924954684	2
0.9437050156575917	2
0.9382511269101842	3
0.9531708669837297	3
0.9449650025924315	3
0.94301287553272	2
0.9192806661552946	9
0.9436250077631763	2
0.9425006116740621	2
0.9416148994702913	3
0.9432981393716924	2
0.9435175897573512	2
0.9515130016297036	3
0.9233048036704445	8
0.9529588864536889	3
0.9520623055208564	3
0.9427320876241989	2
0.9031171543889265	3
0.943317428035007	4
0.9448352018817443	2
0.9465912759500744	3
0.8958515387570251	21
0.9434215743629754	2
0.9456958269893414	3
0.9426869660198028	2
0.94086421828299	5
0.9529505357516291	3
0.9429157952710645	2
0.9321874718990686	1
0.9417339125588606	2
0.9442523038220605	3
0.929776974742995	1
0.9522965334677498	3
0.944830905394018	2
0.943052330941213	2
0.9291151600913918	1
0.9532790218073665	3
