0.9982754444240004	6
0.980677942908079	3
0.9811058757528337	3
0.9916465616595671	4
0.998394941203717	6
0.9130210402502831	2
0.9806155698815197	3
0.9979634410304832	6
0.9917936821902945	4
0.9917710007252784	4
0.9263479242702687	2
0.9963579376645605	5
0.9911008939390329	4
0.996319644581692	5
0.9964095331024166	5
0.9809989889734428	3
0.9917791216389794	4
0.9910493627302704	4
0.9989509120187882	7
0.9809118575380313	3
0.9982461138941521	6
0.9916300954524713	4
0.99169751844908	4
0.9978631696664045	6
0.9911547862184904	4
0.9982792549015597	6
0.9267355457512045	2
0.9964541480577749	5
0.9977764766530418	6
0.9981733700351979	6
0.9811977779800739	3
0.9812051306382785	3
0.9911608565132063	4
0.9917737210099304	4
0.9909962643243436	4
0.981197245811703	3
0.9810880265065318	3
0.9911161260666749	4
0.9963183362254935	5
0.9964682268924306	5
0.9812278679071816	3
0.9963372072875802	5
0.9910175959893491	4
0.9808062671264051	3
0.9811125215194706	3
0.980648165015917	3
0.9978648416840354	6
0.9964278384445611	5
0.9912338514548106	4
0.9964004866591538	5
0.9916999286849387	4
0.9910725266302076	4
0.3178658215503508	1
0.996377124938666	5
0.9809332061681592	3
0.9811602784568338	3
0.9911042116060313	4
0.9911183844184587	4
0.991033402063812	4
0.9897060862674864	4
0.9963080239581458	5
0.9963681634174991	5
0.9811794821214713	3
0.9123713518453034	2
0.997974839344021	6
0.9963396726208005	5
0.9917249317523288	4
0.981162588001316	3
0.9813126072857659	3
0.9916903482522967	4
0.9917075519393417	4
0.9963726413454291	5
0.9983178133947174	6
0.9964398722764476	5
0.9809289450317434	3
0.9811621805309465	3
0.9914780637019375	4
0.9915112989962968	4
0.9911176921539826	4
0.9896230738806756	4
0.9987397933292413	7
0.9963894631194823	5
0.9917601844314753	4
0.9911100277894969	4
0.9812226762827158	3
0.9917408767660127	4
0.9916670255167618	4
0.9910214967901455	4
0.9911204642858056	4
0.9963241275456102	5
0.9963706215281574	5
0.9964345189957017	5
0.9915607423618618	4
0.9896730729834124	4
0.9898191458636589	4
0.9978557532115531	6
0.9809934447332355	3
0.9964092066451001	5
0.9979340253466076	6
0.9982729157187687	6
