2.0,123.382
3.0,611.775
4.0,756.616
5.0,1256.7
6.0,696.479
7.0,829.819
8.0,627.862
9.0,815.174
10.0,617.75
11.0,1251.67
12.0,758.773
13.0,714.595
14.0,907.12
15.0,871.648
16.0,628.633
17.0,1042.09
18.0,742.379
19.0,947.155
20.0,870.906
21.0,706.102
22.0,431.844
23.0,660.012
24.0,960.851
25.0,849.12
26.0,866.862
27.0,1097.42
28.0,1408.1899
29.0,899.107
30.0,1007.86
31.0,1078.13
32.0,1607.08
33.0,1188.04
34.0,1067.97
35.0,910.367
36.0,1104.42
37.0,1431.34
38.0,1282.0601
39.0,1381.4301
40.0,1927.24
41.0,1266.04
42.0,1297.25
43.0,1471.16
44.0,1363.21
45.0,1001.1
46.0,1061.73
47.0,1564.8
48.0,1044.3
49.0,1485.03
50.0,1469.1801
51.0,1136.46
52.0,1658.55
53.0,1119.11
54.0,1114.63
55.0,1542.17
56.0,1526.97
57.0,1625.0699
58.0,1705.01
59.0,1279.75
60.0,1930.2
61.0,1623.63
62.0,1893.53
63.0,1631.59
64.0,1451.54
65.0,1521.12
66.0,1617.34
67.0,1659.02
68.0,1819.35
69.0,2297.1899
70.0,1762.3101
71.0,1690.5
72.0,1505.23
73.0,2635.26
74.0,2110.74
75.0,1917.14
76.0,1766.54
77.0,1958.49
78.0,1831.37
79.0,1644.0
80.0,2249.8
81.0,2149.72
82.0,2826.3799
83.0,2002.23
84.0,1715.92
85.0,2416.5
86.0,2427.54
87.0,2503.27
88.0,1839.17
89.0,2453.23
90.0,2266.8501
91.0,2570.72
92.0,2456.47
93.0,2773.5901
94.0,2112.3
95.0,2116.3201
96.0,2442.21
97.0,2484.01
98.0,1887.48
99.0,2694.6399
100.0,3034.3999
101.0,2652.8899
102.0,2935.21
103.0,2630.04
104.0,2863.8401
105.0,2239.3799
106.0,2532.6299
107.0,3119.99
108.0,3531.78
109.0,2767.6899
110.0,3432.76
111.0,2849.1699
112.0,2872.23
113.0,2498.3201
114.0,2111.74
115.0,3267.9399
116.0,3479.55
117.0,4595.6299
118.0,3658.6399
119.0,3438.8201
120.0,3007.98
121.0,4337.7402
122.0,2956.8799
123.0,3265.8601
124.0,2981.23
125.0,3084.3501
126.0,3598.5601
127.0,3479.05
128.0,3553.0
129.0,3274.71
130.0,3858.1399
131.0,3090.77
132.0,3187.25
133.0,3395.0901
134.0,3675.76
135.0,3978.98
136.0,4476.5698
137.0,3741.1499
138.0,3869.3799
139.0,4185.8599
140.0,4172.4102
141.0,4222.6001
142.0,4096.1699
143.0,4251.5298
144.0,3655.49
145.0,5231.4399
146.0,4097.1001
147.0,3949.5901
148.0,3900.25
149.0,3399.8
150.0,4220.6802
151.0,4182.73
152.0,4428.0698
153.0,4789.3198
154.0,4042.27
155.0,4732.4902
156.0,4129.2202
157.0,4487.52
158.0,5116.02
159.0,4780.5698
160.0,4663.04
161.0,4505.6899
162.0,4278.8301
163.0,4385.3301
164.0,4436.9399
165.0,4421.6201
166.0,4444.7598
167.0,4899.3999
168.0,4996.21
169.0,4757.96
170.0,4289.29
171.0,4572.1001
172.0,4689.1499
173.0,4945.3999
174.0,4636.6899
175.0,5132.3501
176.0,5291.8301
177.0,4906.1299
178.0,5036.71
179.0,6034.54
180.0,5097.6201
181.0,3655.3611
182.0,4459.376
183.0,4202.4458
184.0,5565.5771
185.0,5292.7871
186.0,4965.5161
187.0,5221.6299
188.0,5948.0908
189.0,6163.9219
190.0,5495.4351
191.0,5468.0
192.0,6175.0918
193.0,5738.895
194.0,5214.8569
195.0,4661.042
196.0,5356.1099
197.0,5740.666
198.0,5702.0669
199.0,5105.9868
200.0,6152.48
201.0,5074.6128
202.0,5240.978
203.0,5815.832
204.0,5448.981
205.0,5391.9409
206.0,4888.0298
207.0,4442.5239
208.0,4605.2349
209.0,4306.1968
210.0,5648.5791
211.0,5285.3618
212.0,5689.2061
213.0,5726.2051
214.0,5140.9419
215.0,6542.2061
216.0,5581.5459
217.0,4907.5288
218.0,6008.8159
219.0,5487.0908
220.0,6064.0288
221.0,6387.7358
222.0,5969.8052
223.0,5724.6572
224.0,5238.1372
225.0,5334.3311
226.0,5632.4858
227.0,5791.2051
228.0,5262.7842
229.0,4980.0269
230.0,5383.9858
231.0,5718.6958
232.0,5988.064
233.0,5956.9209
234.0,4419.0908
235.0,6361.145
236.0,6613.8882
237.0,5088.7568
238.0,5748.063
239.0,5443.6909
240.0,6037.1948
241.0,5428.4111
242.0,5102.0361
243.0,5122.0449
244.0,5174.957
245.0,6054.9761
246.0,5410.7622
247.0,5513.8818
248.0,5746.8042
249.0,4472.8931
250.0,5341.543
251.0,4775.1792
252.0,6041.2021
253.0,4771.8838
254.0,4761.6421
255.0,5548.3301
256.0,5001.9121
257.0,4991.769
258.0,5665.6899
259.0,5049.3291
260.0,5485.4722
261.0,4891.0869
262.0,5812.1602
263.0,5334.002
264.0,4666.915
265.0,4563.2319
266.0,5203.708
267.0,4857.5439
268.0,5436.7041
269.0,4681.3442
270.0,4083.0649
271.0,5119.7788
272.0,5668.4092
273.0,4573.1709
274.0,4795.459
275.0,4187.4028
276.0,4288.6851
277.0,5368.5112
278.0,4723.2388
279.0,5069.4639
280.0,4393.521
281.0,4297.605
282.0,5330.3799
283.0,5177.6611
284.0,4529.8979
285.0,4131.874
286.0,5141.5781
287.0,3848.0061
288.0,4118.6479
289.0,4782.709
290.0,4564.9609
291.0,3550.092
292.0,4448.3062
293.0,4613.5308
294.0,3849.0349
295.0,4017.4641
296.0,3941.2129
297.0,4284.6719
298.0,3918.23
299.0,4167.6909
300.0,4435.9541
301.0,2982.47
302.0,4162.6792
303.0,3259.0049
304.0,4049.613
305.0,3771.2229
306.0,3326.9851
307.0,3602.1389
308.0,3735.2629
309.0,3374.0701
310.0,4242.6108
311.0,3298.3911
312.0,3248.4189
313.0,3761.988
314.0,2944.887
315.0,4140.9878
316.0,3903.4199
317.0,2852.896
318.0,2986.781
319.0,3679.7161
320.0,3484.509
321.0,2552.9009
322.0,3556.8081
323.0,3042.8201
324.0,3470.5271
325.0,3792.7971
326.0,3158.4231
327.0,2648.824
328.0,3024.1509
329.0,2741.863
330.0,2744.6799
331.0,2982.155
332.0,2795.157
333.0,2461.627
334.0,3159.157
335.0,2297.752
336.0,2761.8911
337.0,3127.668
338.0,2565.4939
339.0,2644.9419
340.0,3318.8921
341.0,2180.1089
342.0,2791.7351
343.0,2054.2849
344.0,2648.9099
345.0,1810.746
346.0,2168.6101
347.0,2063.542
348.0,1500.0291
349.0,2316.3279
350.0,2152.074
351.0,2439.282
352.0,2554.906
353.0,2219.22
354.0,2886.498
355.0,2479.3101
356.0,2319.981
357.0,2287.502
358.0,2354.9341
359.0,2115.0149
360.0,1980.583
361.0,3008.01
362.0,2506.2019
363.0,2058.718
364.0,2186.571
365.0,1726.118
366.0,2300.5591
367.0,2164.593
368.0,1631.847
369.0,1727.167
370.0,1614.408
371.0,2058.5449
372.0,1566.25
373.0,1714.9189
374.0,1735.208
375.0,2358.2241
376.0,2161.209
377.0,1505.657
378.0,2331.6299
379.0,2039.679
380.0,1712.7939
381.0,1599.788
382.0,1714.356
383.0,1453.035
384.0,1544.842
385.0,1589.241
386.0,1344.106
387.0,1993.658
388.0,1561.645
389.0,1666.106
390.0,1777.5129
391.0,1811.0179
392.0,2388.8811
393.0,1423.781
394.0,1823.073
395.0,1899.463
396.0,1266.814
397.0,825.0203
398.0,874.7407
399.0,1766.4659
400.0,1448.14
401.0,1516.886
402.0,1865.551
403.0,1262.193
404.0,2127.522
405.0,1805.781
406.0,1771.891
407.0,1760.519
408.0,1680.406
409.0,1343.171
410.0,1323.7889
411.0,1835.423
412.0,2102.073
413.0,2141.4021
414.0,1582.71
415.0,2441.4221
416.0,1995.7791
417.0,1924.913
418.0,1160.192
419.0,1719.7791
420.0,2133.761
421.0,1878.4821
422.0,1963.15
423.0,1605.92
424.0,2282.4241
