date, time: 2019-11-15, 00-41-31
1:nMSE_train 2:nMAE_train 3:VLB 4:nMSE_test 5:nMAE_test 6:used_labels 7:mf_iter 8:gibbs_iter 9:inf_time 10:pred_time
0.9449912247304713 0.0001725669446207833 -2254.2803873229045 0.8288788420714007 0.0002823333279830849 2 150 150 2.8774985000000015 0.08821319999998423
1.4093449646469078 0.00020179706217683256 -2263.842185983216 0.8304241355943821 0.00028260205073935094 2 150 150 2.816578399999969 0.16529550000001336
0.8788548179690292 0.00014078826165394824 -2206.3221425230886 0.5734276175242995 0.00020182992490308296 3 150 150 3.432444500000031 0.12093560000005255
1.0107846977195278 0.0001697927452748787 -2255.628398736535 0.8221980090849748 0.00028116639990883956 2 150 150 3.0598845999999753 0.1074801999999977
1.0299219818268883 0.00017065377439188825 -2253.356807167496 0.8309046131361363 0.00028269249762696684 2 150 150 3.017133000000001 0.08475169999996979
0.9604888436139534 0.00016925546736612968 -2257.3994963213586 0.824538027350761 0.0002848234022627095 2 150 150 2.351775499999974 0.08320240000000467
1.0728094999711635 0.00017280157473821857 -2253.811184654029 0.8243921948994146 0.0002844415468654905 2 150 150 2.6800782000000254 0.16725750000000517
1.0634551353706023 0.00017253073424963213 -2255.3309365518717 0.8245327528279228 0.00028439202266332153 2 150 150 2.3049312999999643 0.08560679999999365
0.9345002594893757 0.00016441566972684953 -2260.793702695804 0.8211993049798579 0.0002809704990845379 2 150 150 3.0350493999999912 0.11192859999999882
0.972517822663926 0.00017300423591449718 -2250.1531246431537 0.8292721102515711 0.00028241235754106685 2 150 150 3.1361451000000216 0.11213789999999335
0.9725613586140622 0.00017247343561560752 -2250.533983956832 0.824003059863803 0.0002842148163592936 2 150 150 3.133981800000015 0.08441040000002431
0.9693394616593227 0.00016870620631533598 -2256.2898392255934 0.7439830871393331 0.0002758617487262841 2 150 150 2.9317989999999554 0.1085549999999671
0.9587064064187213 0.00016508906632875246 -2265.9039991461214 0.819459919025848 0.000282735935103477 3 150 150 3.2688787999999818 0.14864430000000084
0.9275185853300453 0.00014178485396699464 -2211.5929776052303 0.5681123356607185 0.0002014169907183079 3 150 150 3.618386599999951 0.12158390000001873
0.9116136723350573 0.00013681873677823267 -2186.256089884834 0.521422524912246 0.00016980732231151977 4 150 150 3.1234979999999837 0.19990930000000162
1.071756329126328 0.00017579664528208185 -2258.7372448990795 0.8237521556099411 0.00028461791884111195 2 150 150 3.1320881999999983 0.11071749999996428
0.912307010817491 0.0001571073448570739 -2274.150299320008 0.8155413573897171 0.00028034895378568415 3 150 150 3.0117569999999887 0.15463450000004286
