date, time: 2019-11-21, 19-10-48
1:expl_var_test 2:expl_var_train 3:VLB 4:used_labels 5:mf_iter 6:inf_time 7:pred_time
0.18649752524265206 0.07911139700252445 -12322.592701732941 6 150 28.041191199999957 1.3463518999997177
0.18997055150789732 0.08572133543580274 -12303.125908374648 5 150 27.177362300000823 1.155792700001257
0.19207300167784244 0.06519453177119605 -12296.420749248766 5 150 25.629052700000102 1.1726508999981888
0.19391045057882983 -0.003947880508113233 -12316.606210079799 5 150 30.51723299999867 1.1668245000000752
0.1865118224124781 0.015311754048616398 -12429.234233281819 4 150 26.574183900000207 1.2794614999984333
0.19233335548612562 0.06461531572451229 -12442.862301241536 4 150 32.310874000000695 1.7597953000004054
0.19125034620693948 0.10418208907925541 -12312.578900840415 5 150 39.234146700000565 1.3393654000010429
0.18465217230201691 -0.08120494260557143 -12316.616754003559 5 150 27.482934999999998 1.6857744999997522
0.18075285151531584 0.05453315503707823 -12413.656166598988 4 150 28.11677790000067 0.9816066999992472
0.18180098737637343 -0.016184429285983404 -12310.928029814191 5 150 26.649250600001324 1.16953569999896
0.19117881207914958 0.11060712731442325 -12295.07027080324 5 150 24.3923917000011 1.1650785999991058
0.03542506514404553 0.006162831643661826 -13157.667860664802 3 150 27.242447900000116 0.828195300000516
0.18574182412438567 0.10097892499351724 -12310.181885607171 5 150 24.75935770000069 1.1715757000001759
0.17666604655503662 0.10425191411720591 -12299.518923376774 6 150 29.52567369999997 1.3400055000001885
0.17768479097982015 0.10048487264375394 -12377.235474415013 5 150 25.2772401000002 1.1763061000001471
0.16573755244883426 0.008637322503639022 -12299.29541112972 5 150 26.237990999999965 1.584044899998844
0.1811026409386255 0.09289292524113746 -12430.726627939506 4 150 28.919909899999766 0.9587784000013926
0.17089306963945639 0.10015959029383781 -12327.189274905732 5 150 33.03776529999959 1.1839378000004217
0.18271824463245456 0.0693608500647851 -12440.168361746084 4 150 26.244500999999218 0.9769835999995848
0.18026885828520178 0.10820138872077355 -12318.452639470575 5 150 37.15899989999889 1.2104168000005302
0.1858824835439383 0.03234998206361461 -12296.711078601364 5 150 24.49219649999941 1.6076396999997087
0.08972743837371056 0.008760767262084301 -13121.271238525633 3 150 23.010670699999537 0.8213101000001188
0.16798486611426688 -0.004994722060611467 -12283.28093060836 6 150 31.46351330000107 1.4786517000011372
0.16594519148897302 0.08721884389292878 -12406.023065720421 4 150 25.133224899998822 0.9753993000012997
0.19315103245040643 0.07782574552688648 -12321.674137388172 5 150 28.102136800000153 1.1578680999991775
0.19293511898934712 0.11337062995008851 -12316.774696608554 5 150 25.386275900000328 1.1700746999995317
0.18809132502808024 0.06001056993243526 -12314.269251082656 5 150 23.837853700000778 1.1787077999997564
0.18837941080736798 0.08895944050395788 -12324.211535823231 5 150 26.146431099999973 1.2622897000001103
0.18403802848033368 0.0611317855028094 -12418.743490413353 4 150 29.6072439999989 1.0448441999997158
0.18936963958591624 -0.011393442073774018 -12297.62893424518 5 150 36.08090110000012 1.7488515000004554
0.1812381684562936 0.10666386375385406 -12321.129190730282 5 150 34.31857040000068 2.1758520000003045
0.18546570602444468 0.07389492667814024 -12302.066662335961 5 150 30.086715899999035 1.1519329000002472
0.18597707893555349 0.09152566055877676 -12436.597904119424 4 150 24.020272700001442 0.9760204999984126
0.19093876818495847 -0.3544445254864035 -12434.621528279935 4 150 28.611897099999624 0.9801600000009785
0.19084451896874255 0.10398451566016931 -12375.555494592092 5 150 33.5524551999988 1.1962127000006149
0.1907790090879944 0.12004503974330703 -12442.736610718774 4 150 26.027624799999103 0.9802143000015349
0.1876635331764268 0.03817442679492322 -12226.048553244616 6 150 35.82714390000001 1.37439970000014
0.18398828640198917 -0.025653020372484736 -12421.393512721666 4 150 26.983520099998714 0.9929793999999674
0.19051709274663853 0.11125435711824183 -12247.883445562233 6 150 26.90679679999994 1.6071052999996027
0.18459022055928576 0.11931364097441921 -12229.74727609629 6 150 25.923528899998928 1.3776465999999346
0.15126035369491353 -0.035251388050403065 -12758.235091239732 3 150 25.01303999999982 1.0043279999990773
0.18834492706444683 0.009760078287010754 -12228.549667336307 7 150 31.509444000001167 1.508882000000085
